direction_x,direction_y,target_x,target_y,lower,upper,gap,pointwise_tolerance_met,report,coefficients
-0.658647542299935,-0.752451603109632,-2.8716673547741545,-0.5186436057776909,2.281670858134935,2.2821621130115965,0.0004912548766613513,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_015_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_015_adaptive/coefficients.json
-0.6106035708543127,0.7919364111214752,-2.671161610890001,-0.04676006061927602,1.59398982334774,1.5944761184848621,0.00048629513712206146,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_016_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_016_adaptive/coefficients.json
-0.9459262116817017,0.32438187688818976,-2.878166373020223,-0.3081174638872706,2.6225852925829,2.623076796770216,0.0004915041873161386,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_017_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_017_adaptive/coefficients.json
0.47476260709051654,-0.8801138942822206,1.9266758811169913,-0.4785568320907634,1.335898181464285,1.3363201197996812,0.00042193833539627695,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_018_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_018_adaptive/coefficients.json
0.3137164781093967,0.9495167040987939,2.2300738622368224,0.031507193497752196,0.7295275245101441,0.7298994481044194,0.0003719235942752919,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_019_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_019_adaptive/coefficients.json
-0.03045648973178859,-0.9995360935119939,-1.331130561634675,-0.7125832356156913,0.7527942279115409,0.7532319714315986,0.0004377435200576541,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_020_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_020_adaptive/coefficients.json
-0.03232295385934025,0.9994774768116623,-1.9737491854210967,0.06772450807620663,0.13148652430059452,0.131925931266792,0.0004394069661974865,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_021_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_021_adaptive/coefficients.json
0.19353418736093222,-0.9810935318931339,1.337900156552378,-0.656794776580073,0.9033065266523339,0.903714197933571,0.00040767128123708757,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_022_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_022_adaptive/coefficients.json
-0.916052365015343,-0.40105867968390446,-2.9005080102925476,-0.4814756061240391,2.850117193466549,2.8506119183494483,0.0004947248828992558,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_023_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_023_adaptive/coefficients.json
0.03529039550147962,-0.9993770999904636,0.5374756025120375,-0.7231929736115997,0.7417102232864861,0.7421161438692813,0.0004059205827952051,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_024_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_024_adaptive/coefficients.json
