group,group_path_index,energy_gev,phase_deg,pdf_path_index,pdf_x_pt,pdf_y_pt,pdf_radius_x_pt,pdf_radius_y_pt
pink,21,0.35767362282895715,0.7223748970564778,432,108.00200271606445,518.2929992675781,3.966999053955078,3.969024658203125
pink,22,0.36709503852763214,0.8682572145443432,433,115.79500198364258,517.9159851074219,3.966999053955078,3.967010498046875
pink,23,0.3774038314492605,1.0224409137056722,434,124.32200241088867,517.5175170898438,3.966999053955078,3.96649169921875
pink,24,0.38870517396991394,1.2188164147436518,435,133.6699981689453,517.010009765625,3.9669952392578125,3.96697998046875
pink,25,0.40111573571335307,1.4366715932553586,436,143.93549346923828,516.4469909667969,3.9664993286132812,3.967010498046875
pink,26,0.4147636743274032,1.7131442093589198,437,155.22449493408203,515.7324829101562,3.9664993286132812,3.96649169921875
pink,27,0.4298122018440386,2.015524693729307,438,167.67200469970703,514.9510192871094,3.9690017700195312,3.967010498046875
pink,28,0.44645169386879496,2.4326484579304855,439,181.43549346923828,513.8730163574219,3.9664993286132812,3.967010498046875
pink,29,0.464907059256584,2.8588765824022757,440,196.70099639892578,512.771484375,3.9670028686523438,3.96649169921875
pink,30,0.4854569436974846,3.5315659979091953,441,213.6989974975586,511.0330047607422,3.9690017700195312,3.9669952392578125
pink,31,0.5084295790858082,4.1715635568542595,442,232.70099639892578,509.37901306152344,3.9670028686523438,3.9690093994140625
pink,32,0.534243266007148,5.3300727363993055,443,254.05299377441406,506.38499450683594,3.9669952392578125,3.9669952392578125
pink,33,0.563397316139317,6.475805109442661,444,278.1679992675781,503.4239959716797,3.968994140625,3.9669952392578125
pink,34,0.5965421333497735,8.656990192018027,445,305.58399963378906,497.78700256347656,3.9669952392578125,3.9669952392578125
pink,35,0.6344967939235353,11.498495277151589,446,336.97850036621094,490.44349670410156,3.9665069580078125,3.9665069580078125
pink,36,0.6783239700633622,16.789527902667945,447,373.2304992675781,476.7695007324219,3.968505859375,3.968505859375
pink,37,0.7294284750917686,29.820742821802448,448,415.5019989013672,443.0919952392578,3.9669952392578125,3.9669952392578125
pink,38,0.7897017238547974,68.36085782581414,449,465.3574981689453,343.49000549316406,3.9665069580078125,3.9669952392578125
pink,39,0.8617623032909927,113.42422629882915,450,524.9629821777344,227.02950286865234,3.967010498046875,3.9664993286132812
pink,40,0.9493266329974862,149.16579557265473,451,597.3925170898438,134.65999603271484,3.96649169921875,3.9690017700195312
pink,41,1.0578566665755371,164.51865483419454,452,687.1640014648438,94.98249816894531,3.968994140625,3.9664993286132812
pink,42,1.1957420651097113,169.09017140263055,453,801.2170104980469,83.16799926757812,3.967010498046875,3.9690017700195312
red,0,0.2791759198065637,0.0007333083954428304,638,43.07200050354004,520.1579895019531,3.967000961303711,3.967010498046875
red,1,0.27945035260624396,-4.6053184142657056e-05,639,43.29899978637695,520.1600036621094,3.966999053955078,3.969024658203125
red,2,0.2800028477017662,0.0007333083954428304,640,43.75600051879883,520.1579895019531,3.966999053955078,3.967010498046875
red,3,0.28083823827226323,0.0020912869053266343,641,44.44700050354004,520.1544799804688,3.967000961303711,3.96649169921875
red,4,0.2819528971274794,0.005185116206105388,642,45.36899948120117,520.146484375,3.966999053955078,3.96649169921875
red,5,0.28336012703956015,0.009625115507986347,643,46.53300094604492,520.135009765625,3.966999053955078,3.96697998046875
red,6,0.2850653630291239,0.015824582618325454,644,47.94350051879883,520.1189880371094,3.9664993286132812,3.967010498046875
red,7,0.2870722345923323,0.026263304381258346,645,49.60350036621094,520.0920104980469,3.9664993286132812,3.967010498046875
red,8,0.2893982689212599,0.03690277079347841,646,51.52749824523926,520.0645141601562,3.9685001373291016,3.96649169921875
red,9,0.2920501231667448,0.05508787431713978,647,53.72100067138672,520.0175170898438,3.966999053955078,3.96649169921875
red,10,0.2950483406460072,0.0709585101196079,648,56.20100021362305,519.9765014648438,3.966999053955078,3.968505859375
red,11,0.2984062241311928,0.10036169698578765,649,58.97850036621094,519.9005126953125,3.9664993286132812,3.96649169921875
red,12,0.30213949067810725,0.12455733147928255,650,62.06650161743164,519.8379821777344,3.9685020446777344,3.967010498046875
red,13,0.3062741301541198,0.16537934633726786,651,65.48650169372559,519.7324829101562,3.966501235961914,3.96649169921875
red,14,0.3108361324265994,0.20309572338569282,652,69.2599983215332,519.635009765625,3.966999053955078,3.96697998046875
red,15,0.31585331364052655,0.2592097571158479,653,73.40999984741211,519.489990234375,3.9689979553222656,3.96697998046875
red,16,0.32135770513718614,0.3149223015474287,654,77.9630012512207,519.3460083007812,3.966999053955078,3.96697998046875
red,17,0.32738315761775627,0.3876745241508558,655,82.94700241088867,519.1579895019531,3.966999053955078,3.967010498046875
red,18,0.33397620887863866,0.472211638518318,656,88.40049743652344,518.9395141601562,3.9664993286132812,3.96649169921875
red,19,0.3411852322174703,0.5621806669253154,657,94.36349868774414,518.7070007324219,3.9685020446777344,3.969024658203125
red,20,0.349064623958556,0.6883191577303484,658,100.88100051879883,518.3810119628906,3.966999053955078,3.967010498046875
red,21,0.35767362282895715,0.8009250974716697,659,108.00200271606445,518.0899963378906,3.966999053955078,3.969024658203125
red,22,0.36709503852763214,0.9831776220068578,660,115.79500198364258,517.6189880371094,3.966999053955078,3.967010498046875
