group,group_path_index,energy_gev,phase_deg,pdf_path_index,pdf_x_pt,pdf_y_pt,pdf_radius_x_pt,pdf_radius_y_pt
ir_magenta,0,0.2791733455277856,-0.0007856576559614423,183,31.011499404907227,375.60350036621094,2.851499557495117,2.8535003662109375
ir_magenta,1,0.279449040129342,-0.0007856576559614423,184,31.17549991607666,375.60350036621094,2.8515005111694336,2.8535003662109375
ir_magenta,2,0.2800037912075789,-0.0007856576559614423,185,31.50550079345703,375.60350036621094,2.8535003662109375,2.8535003662109375
ir_magenta,3,0.2808350753521742,0.0012865803226953746,186,32.000000953674316,375.59950256347656,2.8520002365112305,2.8535003662109375
ir_magenta,4,0.28195213651733186,0.003358818301352192,187,32.664499282836914,375.5955047607422,2.851499557495117,2.8535003662109375
ir_magenta,5,0.283359184662077,0.0075032942586658255,188,33.50150012969971,375.58750915527344,2.853499412536621,2.8535003662109375
ir_magenta,6,0.28506041691996936,0.011141574679208328,189,34.51350021362305,375.5804901123047,2.8535003662109375,2.8535003662109375
ir_magenta,7,0.2870701224626738,0.019430526593835595,190,35.70899963378906,375.5644989013672,2.8540000915527344,2.8535003662109375
ir_magenta,8,0.2893941865756364,0.027719478508462864,191,37.09149932861328,375.5485076904297,2.8535003662109375,2.8535003662109375
ir_magenta,9,0.2920469000337051,0.04171894882228945,192,38.66950035095215,375.52149963378906,2.8534984588623047,2.8535003662109375
ir_magenta,10,0.2950492709492432,0.05571841913611604,193,40.45549964904785,375.49449157714844,2.8534984588623047,2.8535003662109375
ir_magenta,11,0.2984046660069245,0.07593460338591308,194,42.451499938964844,375.4554901123047,2.8535003662109375,2.8535003662109375
ir_magenta,12,0.30213661672943426,0.09615078763571012,195,44.671499252319336,375.41648864746094,2.851499557495117,2.8535003662109375
ir_magenta,13,0.3062737046664684,0.12672816177879123,196,47.13249969482422,375.3574981689453,2.85150146484375,2.8535003662109375
ir_magenta,14,0.310834420932801,0.15523329794321555,197,49.84550094604492,375.30250549316406,2.8535003662109375,2.8535003662109375
ir_magenta,15,0.31585238107330654,0.19877402341079486,198,52.83049964904785,375.218505859375,2.8534984588623047,2.85150146484375
ir_magenta,16,0.3213544897080768,0.2360980349424037,199,56.10350036621094,375.14649963378906,2.8535003662109375,2.8535003662109375
ir_magenta,17,0.3273827662682049,0.2957104687024664,200,59.68949890136719,375.031494140625,2.8535003662109375,2.85150146484375
ir_magenta,18,0.3339758795319421,0.347540146084673,201,63.61149787902832,374.93150329589844,2.8534984588623047,2.8535003662109375
ir_magenta,19,0.34118594257166973,0.4242604071265475,202,67.90049743652344,374.7834930419922,2.8535003662109375,2.8535003662109375
ir_magenta,20,0.3490591943966052,0.49734238774787953,203,72.58400344848633,374.6425018310547,2.8540000915527344,2.8535003662109375
ir_magenta,21,0.3576746238419244,0.5953149520288795,204,77.70900344848633,374.4534912109375,2.8540000915527344,2.85150146484375
ir_magenta,22,0.36709107414298936,0.694829830835979,205,83.31050109863281,374.2615051269531,2.8535003662109375,2.85150146484375
ir_magenta,23,0.3774010040800368,0.8192352933027465,206,89.44349670410156,374.02149963378906,2.8535003662109375,2.8535003662109375
ir_magenta,24,0.3887052923513539,0.9560741836414548,207,96.16799926757812,373.75750732421875,2.8519973754882812,2.85150146484375
ir_magenta,25,0.40111235261616385,1.1118400414722462,208,103.54850006103516,373.4570007324219,2.8535003662109375,2.85198974609375
ir_magenta,26,0.4147591929088512,1.301291630414104,209,111.66650009155273,373.0915069580078,2.853496551513672,2.8535003662109375
ir_magenta,27,0.4298097162647933,1.4995620947231463,210,120.61949920654297,372.70899963378906,2.8535003662109375,2.8539886474609375
ir_magenta,28,0.44644884665719614,1.7587342095499654,211,130.5175018310547,372.20899963378906,2.8535003662109375,2.8539886474609375
ir_magenta,29,0.4649085646919039,2.0197254645870557,212,141.49850463867188,371.7054901123047,2.8535003662109375,2.8535003662109375
ir_magenta,30,0.48545447293236804,2.3742679822636603,213,153.7205047607422,371.02149963378906,2.8535003662109375,2.8535003662109375
ir_magenta,31,0.508431191634513,2.7324487803608077,214,167.3885040283203,370.3304901123047,2.8535003662109375,2.8535003662109375
ir_magenta,32,0.5342387983667537,3.218649593429479,215,182.74049377441406,369.3925018310547,2.8535003662109375,2.8535003662109375
ir_magenta,33,0.5633942619893731,3.7349215851044604,216,200.08399963378906,368.39649963378906,2.85400390625,2.8535003662109375
ir_magenta,34,0.5965422416964087,4.409284770357275,217,219.80250549316406,367.0955047607422,2.8535003662109375,2.8535003662109375
ir_magenta,35,0.6344971801931718,5.192764731005317,218,242.3804931640625,365.58399963378906,2.8535003662109375,2.8539886474609375
ir_magenta,36,0.6783240784774837,6.158696545438303,219,268.4514923095703,363.7205047607422,2.8535003662109375,2.8535003662109375
ir_magenta,37,0.7294249394766285,7.405835799158178,220,298.84950256347656,361.3144989013672,2.8535003662109375,2.8535003662109375
ir_magenta,38,0.7897009845340276,8.865498085269305,221,334.7054901123047,358.4984893798828,2.8535003662109375,2.8535003662109375
ir_magenta,39,0.8617629653912509,10.921767176602046,222,377.57249450683594,354.531494140625,2.8535003662109375,2.85150146484375
ir_magenta,40,0.9493259833156084,13.271424037325229,223,429.6604919433594,349.9984893798828,2.85150146484375,2.8535003662109375
ir_magenta,41,1.057855199982352,16.725923840798764,224,494.2205047607422,343.33399963378906,2.8535003662109375,2.8539886474609375
ir_magenta,42,1.19574242002168,20.56710957853387,225,576.2445068359375,335.9235076904297,2.853515625,2.8535003662109375
