group,group_path_index,energy_gev,phase_deg,pdf_path_index,pdf_x_pt,pdf_y_pt,pdf_radius_x_pt,pdf_radius_y_pt
ir_magenta,0,0.2791733455277856,0.17107938796436212,183,31.011499404907227,376.7945098876953,2.851499557495117,2.8535003662109375
ir_magenta,1,0.279449040129342,0.5071103203182632,184,31.17549991607666,376.30250549316406,2.8515005111694336,2.8535003662109375
ir_magenta,2,0.2800037912075789,0.848602120075509,185,31.50550079345703,375.80250549316406,2.8535003662109375,2.8535003662109375
ir_magenta,3,0.2808350753521742,1.1976182447663708,186,32.000000953674316,375.29148864746094,2.8520002365112305,2.8535003662109375
ir_magenta,4,0.28195213651733186,1.5541274298828143,187,32.664499282836914,374.7695007324219,2.851499557495117,2.85150146484375
ir_magenta,5,0.283359184662077,1.9263522410378906,188,33.50150012969971,374.22450256347656,2.853499412536621,2.8535003662109375
ir_magenta,6,0.28506041691996936,2.3101970276790915,189,34.51350021362305,373.66249084472656,2.8535003662109375,2.8535003662109375
ir_magenta,7,0.2870701224626738,2.7186157176353434,190,35.70899963378906,373.0644989013672,2.8540000915527344,2.8535003662109375
ir_magenta,8,0.2893941865756364,3.1468456841827366,191,37.09149932861328,372.4375,2.8535003662109375,2.85150146484375
ir_magenta,9,0.2920469000337051,3.6017130115754523,192,38.66950035095215,371.77149963378906,2.8534984588623047,2.8535003662109375
ir_magenta,10,0.2950492709492432,4.095504651471016,193,40.45549964904785,371.0485076904297,2.8534984588623047,2.8535003662109375
ir_magenta,11,0.2984046660069245,4.6152666760405,194,42.451499938964844,370.28749084472656,2.8535003662109375,2.8535003662109375
ir_magenta,12,0.30213661672943426,5.202622566980392,195,44.671499252319336,369.42750549316406,2.851499557495117,2.8535003662109375
ir_magenta,13,0.3062737046664684,5.805694083958916,196,47.13249969482422,368.5445098876953,2.85150146484375,2.8535003662109375
ir_magenta,14,0.310834420932801,6.5214741524015105,197,49.84550094604492,367.4964904785156,2.8535003662109375,2.85150146484375
ir_magenta,15,0.31585238107330654,7.237921197015504,198,52.83049964904785,366.44749450683594,2.8534984588623047,2.8535003662109375
ir_magenta,16,0.3213544897080768,8.131940225762303,199,56.10350036621094,365.1385040283203,2.8535003662109375,2.8535003662109375
ir_magenta,17,0.3273827662682049,9.002750568044886,200,59.68949890136719,363.8634948730469,2.8535003662109375,2.85150146484375
ir_magenta,18,0.3339758795319421,10.140601494952094,201,63.61149787902832,362.19749450683594,2.8534984588623047,2.8535003662109375
ir_magenta,19,0.34118594257166973,11.229273350721165,202,67.90049743652344,360.60350036621094,2.8535003662109375,2.8535003662109375
ir_magenta,20,0.3490591943966052,12.696329125728091,203,72.58400344848633,358.4554901123047,2.8540000915527344,2.8535003662109375
ir_magenta,21,0.3576746238419244,14.099855420409085,204,77.70900344848633,356.40049743652344,2.8540000915527344,2.8535003662109375
ir_magenta,22,0.36709107414298936,16.01561941472595,205,83.31050109863281,353.5955047607422,2.8535003662109375,2.8535003662109375
ir_magenta,23,0.3774010040800368,17.874711277479093,206,89.44349670410156,350.8734893798828,2.8535003662109375,2.8535003662109375
ir_magenta,24,0.3887052923513539,20.406531981111442,207,96.16799926757812,347.16648864746094,2.8519973754882812,2.8535003662109375
ir_magenta,25,0.40111235261616385,22.922637058705156,208,103.54850006103516,343.4824981689453,2.8535003662109375,2.8535003662109375
ir_magenta,26,0.4147591929088512,26.2815499008853,209,111.66650009155273,338.5644989013672,2.853496551513672,2.8535003662109375
ir_magenta,27,0.4298097162647933,29.69100703105441,210,120.61949920654297,333.57249450683594,2.8535003662109375,2.8535003662109375
ir_magenta,28,0.44644884665719614,34.10103263335161,211,130.5175018310547,327.11549377441406,2.8535003662109375,2.8535003662109375
ir_magenta,29,0.4649085646919039,38.599161619289795,212,141.49850463867188,320.5294952392578,2.8535003662109375,2.8535003662109375
ir_magenta,30,0.48545447293236804,44.129957305604734,213,153.7205047607422,312.43150329589844,2.8535003662109375,2.8535003662109375
ir_magenta,31,0.508431191634513,49.59655653542234,214,167.3885040283203,304.42750549316406,2.8535003662109375,2.8535003662109375
ir_magenta,32,0.5342387983667537,55.85541924183739,215,182.74049377441406,295.2635040283203,2.8535003662109375,2.8535003662109375
ir_magenta,33,0.5633942619893731,61.567215586666244,216,200.08399963378906,286.90049743652344,2.85400390625,2.8535003662109375
ir_magenta,34,0.5965422416964087,67.53513078131303,217,219.80250549316406,278.16249084472656,2.8535003662109375,2.8535003662109375
ir_magenta,35,0.6344971801931718,72.34058988122952,218,242.3804931640625,271.1265106201172,2.8535003662109375,2.8535003662109375
ir_magenta,36,0.6783240784774837,76.809017584535,219,268.4514923095703,264.58399963378906,2.8535003662109375,2.8539886474609375
ir_magenta,37,0.7294249394766285,79.87731640303257,220,298.84950256347656,260.0915069580078,2.8535003662109375,2.8535003662109375
ir_magenta,38,0.7897009845340276,81.90441852121133,221,334.7054901123047,257.12349700927734,2.8535003662109375,2.8534927368164062
ir_magenta,39,0.8617629653912509,83.1214885007264,222,377.57249450683594,255.3415069580078,2.8535003662109375,2.8535003662109375
ir_magenta,40,0.9493259833156084,81.86480117878038,223,429.6604919433594,257.18150329589844,2.85150146484375,2.8535003662109375
ir_magenta,41,1.057855199982352,81.29928875745387,224,494.2205047607422,258.00950622558594,2.8535003662109375,2.8535003662109375
ir_magenta,42,1.19574242002168,76.32854462506211,225,576.2445068359375,265.28749084472656,2.853515625,2.8535003662109375
