drawing_index,epsilon,color,role,x,y,pdf_x,pdf_y,pdf_marker_radius
17,0.006,blue,boundary_sample,0.049387033849544806,-0.001204028744410554,318.8929901123047,175.67799377441406,2.3769989013671875
18,0.006,blue,boundary_sample,0.05213099408483932,-0.001383973859213259,332.95899963378906,182.66600036621094,2.3769989013671875
19,0.006,blue,boundary_sample,0.05487495432013384,-0.0015650262294312437,347.02500915527344,189.69700622558594,2.3769989013671875
20,0.006,blue,boundary_sample,0.05761832517980965,-0.0017460011939299915,361.08799743652344,196.72500610351562,2.3769989013671875
21,0.006,blue,boundary_sample,0.06036228541510416,-0.0019279545352861014,375.1540069580078,203.79100036621094,2.3769989013671875
22,0.006,blue,boundary_sample,0.06310643615564916,-0.002111015132057491,389.2209930419922,210.89999389648438,2.3769989013671875
23,0.006,blue,boundary_sample,0.06585039639094369,-0.0022939987160320763,403.28700256347656,218.00599670410156,2.3769989013671875
24,0.006,blue,boundary_sample,0.06859298736975031,-0.002477960676864024,417.3459930419922,225.14999389648438,2.3769989013671875
25,0.006,blue,boundary_sample,0.07133694760504482,-0.0026649614997902842,431.41200256347656,232.41200256347656,2.3769989013671875
26,0.006,blue,boundary_sample,0.07408100309296457,-0.0028470177868237553,445.47850036621094,239.48199462890625,2.3765106201171875
27,0.006,blue,boundary_sample,0.07682505858088434,-0.003033014300012097,459.5449981689453,246.7050018310547,2.3769989013671875
28,0.006,blue,boundary_sample,0.07956823893530966,-0.0032190104202780056,473.6070098876953,253.92799377441406,2.3769989013671875
29,0.006,blue,boundary_sample,0.08231238967585466,-0.0034070025865019066,487.6739959716797,261.22850036621094,2.3769989013671875
30,0.006,blue,boundary_sample,0.08505634991114917,-0.0035939904429878886,501.74000549316406,268.49000549316406,2.3769989013671875
31,0.006,blue,boundary_sample,0.08779894386660034,-0.003782999492467554,515.7990112304688,275.8300018310547,2.37701416015625
32,0.006,blue,boundary_sample,0.09054289814860578,-0.003973012851685138,529.864990234375,283.20899963378906,2.37701416015625
33,0.006,blue,boundary_sample,0.09328705484243986,-0.004164030520640641,543.9320068359375,290.6269989013672,2.37701416015625
34,0.006,blue,boundary_sample,0.0960310091244453,-0.004356953863394621,557.9979858398438,298.11900329589844,2.37701416015625
35,0.006,blue,boundary_sample,0.09877438593741018,-0.004549980151825961,572.0610046386719,305.61500549316406,2.376983642578125
36,0.006,blue,boundary_sample,0.10151834617270471,-0.0047460319429889035,586.1270141601562,313.22850036621094,2.37701416015625
37,0.006,blue,boundary_sample,0.10426230045471013,-0.004942985098212404,600.1929931640625,320.8769989013672,2.37701416015625
38,0.006,blue,boundary_sample,0.10700645714854422,-0.005141032935333338,614.260009765625,328.56800842285156,2.37701416015625
39,0.006,blue,boundary_sample,0.10974885166881128,-0.00534101159328844,628.3179931640625,336.33399963378906,2.37701416015625
40,0.006,blue,boundary_sample,0.11249300836264535,-0.00554299887071938,642.385009765625,344.17799377441406,2.37701416015625
41,0.006,blue,boundary_sample,0.11523696264465079,-0.005745990457888238,656.4509887695312,352.0609893798828,2.37701416015625
42,0.006,blue,boundary_sample,0.11798111933848487,-0.005952999284008772,670.5180053710938,360.09999084472656,2.37701416015625
43,0.006,blue,boundary_sample,0.12072429373962112,-0.006161012419867225,684.5799865722656,368.17799377441406,2.376983642578125
44,0.006,blue,boundary_sample,0.12346835518082996,-0.006373042794677352,698.6465148925781,376.41200256347656,2.376495361328125
45,0.006,blue,boundary_sample,0.12621241066874972,-0.006587003990321648,712.7130126953125,384.7209930419922,2.37701416015625
46,0.006,blue,boundary_sample,0.1289549063949311,-0.006804982424917619,726.7715148925781,393.1859893798828,2.376495361328125
47,0.006,blue,boundary_sample,0.13169896188285085,-0.007026978098465264,740.8380126953125,401.80699157714844,2.37701416015625
48,0.006,blue,boundary_sample,0.1344429161648563,-0.0072529910109645854,754.9039916992188,410.58399963378906,2.37701416015625
49,0.006,blue,boundary_sample,0.13718707285869036,-0.007482029426195508,768.9710083007812,419.47850036621094,2.37701416015625
50,0.006,blue,boundary_sample,0.1399302472598266,-0.007718020210950192,783.0329895019531,428.6429901123047,2.376983642578125
51,0.006,blue,boundary_sample,0.1426744039536607,-0.007960024280614543,797.1000061035156,438.04100036621094,2.376983642578125
52,0.006,blue,boundary_sample,0.1454183641889552,-0.008208980719802658,811.166015625,447.70899963378906,2.37701416015625
53,0.006,blue,boundary_sample,0.14816231847096065,-0.008469009713143568,825.2319946289062,457.80699157714844,2.37701416015625
54,0.006,blue,boundary_sample,0.15090491540305634,-0.008738978858186306,839.291015625,468.29100036621094,2.37701416015625
55,0.006,blue,boundary_sample,0.15364886968506178,-0.009025968617167686,853.3569946289062,479.4359893798828,2.37701416015625
56,0.006,blue,boundary_sample,0.15639302637889588,-0.00933299309806876,867.4240112304688,491.3590087890625,2.37701416015625
57,0.006,blue,boundary_sample,0.15913698066090132,-0.009774022988788975,881.489990234375,508.4860076904297,2.37701416015625
58,0.006,blue,boundary_sample,0.1618803574738662,-0.01015394636862435,895.5530090332031,523.239990234375,2.376983642578125
59,0.006,blue,boundary_sample,0.002744424854487674,-0.002692025211108113,79.79499816894531,233.46299743652344,2.3769989013671875
60,0.006,blue,boundary_sample,0.0054876037205907275,-0.0028840471898015346,93.85700225830078,240.9199981689453,2.3769989013671875
61,0.006,blue,boundary_sample,0.00823136675318454,-0.0030749619130796763,107.92200088500977,248.33399963378906,2.3790016174316406
62,0.006,blue,boundary_sample,0.010974934815561055,-0.003263970962559342,121.98600006103516,255.6739959716797,2.3769989013671875
63,0.006,blue,boundary_sample,0.013719087044428329,-0.0034509713925631696,136.05299377441406,262.9359893798828,2.3769989013671875
64,0.006,blue,boundary_sample,0.01646226739885365,-0.0036360410017328296,150.11500549316406,270.1230010986328,2.3769989013671875
65,0.006,blue,boundary_sample,0.019206419627720926,-0.003818007309529218,164.18199920654297,277.1894989013672,2.3770065307617188
66,0.006,blue,boundary_sample,0.021950378374693172,-0.003997964997849769,178.2480010986328,284.17799377441406,2.3769989013671875
67,0.006,blue,boundary_sample,0.02469443386261293,-0.004176004438853997,192.3144989013672,291.0919952392578,2.376495361328125
68,0.006,blue,boundary_sample,0.027437319529228902,-0.004352035260382387,206.375,297.92799377441406,2.378997802734375
69,0.006,blue,boundary_sample,0.030180985076714066,-0.004551988771301798,220.4394989013672,305.69300842285156,2.376495361328125
70,0.006,blue,boundary_sample,0.03292504056463383,-0.004698947262036523,234.50599670410156,311.40000915527344,2.3769989013671875
71,0.006,blue,boundary_sample,0.03566900079992834,-0.004870960844613239,248.57200622558594,318.0800018310547,2.3769989013671875
72,0.006,blue,boundary_sample,0.03841237165960415,-0.005040000397297033,262.63499450683594,324.6445007324219,2.3769989013671875
73,0.006,blue,boundary_sample,0.041156331894898666,-0.005208035640242909,276.7010040283203,331.1699981689453,2.3769989013671875
74,0.006,blue,boundary_sample,0.043900482635443674,-0.005375002527094339,290.7679901123047,337.6540069580078,2.3769989013671875
75,0.006,blue,boundary_sample,0.0466432730494344,-0.005539985941505623,304.8280029296875,344.0609893798828,2.378997802734375
76,0.006,blue,boundary_sample,0.049387033849544806,-0.00570303853508274,318.8929901123047,350.3929901123047,2.3769989013671875
77,0.006,blue,boundary_sample,0.05213099408483932,-0.005864983873244576,332.95899963378906,356.68199157714844,2.3769989013671875
78,0.006,blue,boundary_sample,0.05487495432013384,-0.0060250109640900915,347.02500915527344,362.89649963378906,2.3769989013671875
79,0.006,blue,boundary_sample,0.05761832517980965,-0.006184033745197687,361.08799743652344,369.07200622558594,2.3769989013671875
80,0.006,blue,boundary_sample,0.06036228541510416,-0.006340957534669929,375.1540069580078,375.16600036621094,2.3769989013671875
81,0.006,blue,boundary_sample,0.06310643615564916,-0.006495975650343696,389.2209930419922,381.1859893798828,2.3769989013671875
82,0.006,blue,boundary_sample,0.06585039639094369,-0.006649964309243852,403.28700256347656,387.16600036621094,2.3769989013671875
83,0.006,blue,boundary_sample,0.06859298736975031,-0.0068019443486681715,417.3459930419922,393.06800842285156,2.3769989013671875
84,0.006,blue,boundary_sample,0.07133694760504482,-0.0069530481710676235,431.41200256347656,398.9359893798828,2.3769989013671875
85,0.006,blue,boundary_sample,0.07408100309296457,-0.0071030195910161045,445.47850036621094,404.75999450683594,2.3765106201171875
86,0.006,blue,boundary_sample,0.07682505858088434,-0.007249978081750829,459.5449981689453,410.4669952392578,2.3769989013671875
87,0.006,blue,boundary_sample,0.07956823893530966,-0.007397039518162915,473.6070098876953,416.17799377441406,2.3769989013671875
88,0.006,blue,boundary_sample,0.08231238967585466,-0.007540985079683883,487.6739959716797,421.7679901123047,2.3769989013671875
89,0.006,blue,boundary_sample,0.08505634991114917,-0.007684004130108602,501.74000549316406,427.32200622558594,2.3769989013671875
90,0.006,blue,boundary_sample,0.08779894386660034,-0.007826044017831093,515.7990112304688,432.83799743652344,2.37701416015625
91,0.006,blue,boundary_sample,0.09054289814860578,-0.007965959766882542,529.864990234375,438.27149963378906,2.37701416015625
92,0.006,blue,boundary_sample,0.09328705484243986,-0.008103969842135513,543.9320068359375,443.63099670410156,2.37701416015625
93,0.006,blue,boundary_sample,0.0960310091244453,-0.00824096303413272,557.9979858398438,448.9510040283203,2.37701416015625
94,0.006,blue,boundary_sample,0.09877438593741018,-0.008375947606654088,572.0610046386719,454.19300842285156,2.376983642578125
95,0.006,blue,boundary_sample,0.10151834617270471,-0.0085100308151149,586.1270141601562,459.40000915527344,2.37701416015625
96,0.006,blue,boundary_sample,0.10426230045471013,-0.008640998148684593,600.1929931640625,464.4860076904297,2.37701416015625
97,0.006,blue,boundary_sample,0.10700645714854422,-0.008770961172516368,614.260009765625,469.5330047607422,2.37701416015625
98,0.006,blue,boundary_sample,0.10974885166881128,-0.008899018522549667,628.3179931640625,474.50599670410156,2.37701416015625
99,0.006,blue,boundary_sample,0.11249300836264535,-0.009025003206750601,642.385009765625,479.39849853515625,2.37701416015625
100,0.006,blue,boundary_sample,0.11523696264465079,-0.009149983581213618,656.4509887695312,484.2519989013672,2.37701416015625
101,0.006,blue,boundary_sample,0.11798111933848487,-0.009271989925783711,670.5180053710938,488.99000549316406,2.37701416015625
102,0.006,blue,boundary_sample,0.12072429373962112,-0.009393004534133734,684.5799865722656,493.6894989013672,2.376983642578125
103,0.006,blue,boundary_sample,0.12346835518082996,-0.009510993639752153,698.6465148925781,498.27149963378906,2.376495361328125
104,0.006,blue,boundary_sample,0.12621241066874972,-0.009628982745370572,712.7130126953125,502.85350036621094,2.37701416015625
105,0.006,blue,boundary_sample,0.1289549063949311,-0.009742993511358152,726.7715148925781,507.281005859375,2.376495361328125
106,0.006,blue,boundary_sample,0.13169896188285085,-0.009855008231387739,740.8380126953125,511.63099670410156,2.37701416015625
107,0.006,blue,boundary_sample,0.1344429161648563,-0.009965954202400448,754.9039916992188,515.9394836425781,2.37701416015625
108,0.006,blue,boundary_sample,0.13718707285869036,-0.010072987058906142,768.9710083007812,520.0960083007812,2.37701416015625
109,0.006,blue,boundary_sample,0.1399302472598266,-0.010177997936573287,783.0329895019531,524.1740112304688,2.376983642578125
110,0.006,blue,boundary_sample,0.1426744039536607,-0.010281000194764595,797.1000061035156,528.1740112304688,2.376983642578125
111,0.006,blue,boundary_sample,0.1454183641889552,-0.010381993833480065,811.166015625,532.0960083007812,2.37701416015625
112,0.006,blue,boundary_sample,0.14816231847096065,-0.010478944300363302,825.2319946289062,535.8609924316406,2.37701416015625
113,0.006,blue,boundary_sample,0.15090491540305634,-0.010558024655008455,839.291015625,538.9320068359375,2.37701416015625
114,0.006,blue,boundary_sample,0.15364886968506178,-0.010621989283668578,853.3569946289062,541.416015625,2.37701416015625
115,0.006,blue,boundary_sample,0.15639302637889588,-0.01060499381676563,867.4240112304688,540.7560119628906,2.37701416015625
116,0.006,blue,boundary_sample,0.15913698066090132,-0.010600976577813954,881.489990234375,540.6000061035156,2.37701416015625
117,0.004,orange,boundary_sample,0.0021652405225254636,0.0011780013237101834,76.82600021362305,83.17399978637695,2.377002716064453
118,0.004,orange,boundary_sample,0.0043317696694911804,0.0010420125396815038,87.93199920654297,88.45500183105469,2.3769989013671875
119,0.004,orange,boundary_sample,0.00649654334034008,0.0009050195441455135,99.02899932861328,93.7750015258789,2.3769989013671875
120,0.004,orange,boundary_sample,0.008662292606436606,0.0007680008121901831,110.13100051879883,99.09600067138672,2.377002716064453
121,0.004,orange,boundary_sample,0.010827163762394156,0.0006310078166541929,121.22850036621094,104.41600036621094,2.3765029907226562
122,0.004,orange,boundary_sample,0.012993595424251223,0.0004930105113802838,132.33399963378906,109.7750015258789,2.3769989013671875
123,0.004,orange,boundary_sample,0.015158564065317421,0.00035398325817972395,143.43199920654297,115.17399978637695,2.3770065307617188
124,0.004,orange,boundary_sample,0.01732333773616632,0.0002149817413985043,154.52899932861328,120.5719985961914,2.3770065307617188
125,0.004,orange,boundary_sample,0.019489086258101713,7.595429173672806e-05,165.63099670410156,125.97100448608398,2.3769989013671875
126,0.004,orange,boundary_sample,0.02165434809865499,-6.394839264383302e-05,176.73049926757812,131.40399932861328,2.3784942626953125
127,0.004,orange,boundary_sample,0.02382038982007746,-0.00020397985735170354,187.83399963378906,136.8419952392578,2.3769989013671875
128,0.004,orange,boundary_sample,0.02598535846114366,-0.0003439857821014501,198.93199920654297,142.27899932861328,2.3770065307617188
129,0.004,orange,boundary_sample,0.02815130344161862,-0.0004850215565472394,210.03500366210938,147.75599670410156,2.378997802734375
130,0.004,orange,boundary_sample,0.030316660534797143,-0.000626997397913205,221.13499450683594,153.26950073242188,2.3769989013671875
131,0.004,orange,boundary_sample,0.032481434205646045,-0.0007689732392791706,232.23199462890625,158.7830047607422,2.3769989013671875
132,0.004,orange,boundary_sample,0.0346471842159037,-0.0009110131270016625,243.33399963378906,164.2989959716797,2.3769989013671875
133,0.004,orange,boundary_sample,0.036812151368647635,-0.0010540447509442272,254.43199157714844,169.85350036621094,2.3769989013671875
134,0.004,orange,boundary_sample,0.038978487777879454,-0.0011969732327482148,265.53700256347656,175.40399932861328,2.3769989013671875
135,0.004,orange,boundary_sample,0.04114345493062339,-0.0013400176266698417,276.63499450683594,180.95899963378906,2.3769989013671875
136,0.004,orange,boundary_sample,0.04330901145898602,-0.00148396318819081,287.7360076904297,186.5489959716797,2.3769989013671875
137,0.004,orange,boundary_sample,0.04547397861172994,-0.0016290162015882746,298.83399963378906,192.18199920654297,2.3769989013671875
138,0.004,orange,boundary_sample,0.04763933570490847,-0.0017730004659688614,309.9339904785156,197.77349853515625,2.378997802734375
139,0.004,orange,boundary_sample,0.049805282173705695,-0.001917989040087367,321.03700256347656,203.40399932861328,2.3769989013671875
140,0.004,orange,boundary_sample,0.05197024932644963,-0.0020630420534848313,332.13499450683594,209.03700256347656,2.3769989013671875
141,0.004,orange,boundary_sample,0.05413619579524685,-0.002208996234481637,343.2380065917969,214.7050018310547,2.378997802734375
142,0.004,orange,boundary_sample,0.05630155288842538,-0.0023550018883171236,354.33799743652344,220.375,2.3769989013671875
143,0.004,orange,boundary_sample,0.058467204669413256,-0.00250100754215261,365.4394989013672,226.0449981689453,2.3765106201171875
144,0.004,orange,boundary_sample,0.060632076569531936,-0.0026479660328873346,376.53700256347656,231.7519989013672,2.3769989013671875
145,0.004,orange,boundary_sample,0.06279704372227586,-0.0027950274692994203,387.63499450683594,237.46299743652344,2.3769989013671875
146,0.004,orange,boundary_sample,0.0649633801315077,-0.002942990269772064,398.74000549316406,243.20899963378906,2.3769989013671875
147,0.004,orange,boundary_sample,0.06712834728425161,-0.003090953070244707,409.83799743652344,248.9550018310547,2.3769989013671875
148,0.004,orange,boundary_sample,0.06929399906523949,-0.0032400231261326307,420.9394989013672,254.74400329589844,2.3765106201171875
149,0.004,orange,boundary_sample,0.07145887096535818,-0.0033889902363431926,432.03700256347656,260.5290069580078,2.3769989013671875
150,0.004,orange,boundary_sample,0.07362539787984049,-0.003539991113065284,443.1429901123047,266.3929901123047,2.3769989013671875
151,0.004,orange,boundary_sample,0.07579017452733393,-0.0036909668427516835,454.24000549316406,272.25599670410156,2.3769989013671875
152,0.004,orange,boundary_sample,0.07795514168007786,-0.003842998355014683,465.33799743652344,278.1600036621094,2.3769989013671875
153,0.004,orange,boundary_sample,0.08012147808930968,-0.0039969606881118495,476.44300842285156,284.1389923095703,2.3769989013671875
154,0.004,orange,boundary_sample,0.08228644524205361,-0.004150949347012006,487.54100036621094,290.11900329589844,2.3769989013671875
155,0.004,orange,boundary_sample,0.08445219227566673,-0.004305967462685772,498.6429901123047,296.1389923095703,2.3769989013671875
156,0.004,orange,boundary_sample,0.08661696892316018,-0.0044629690507996846,509.74000549316406,302.2360076904297,2.3769989013671875
157,0.004,orange,boundary_sample,0.08878349881428702,-0.0046210000956872065,520.8460083007812,308.3730010986328,2.37701416015625
158,0.004,orange,boundary_sample,0.09094826950849139,-0.004781039760050567,531.9429931640625,314.58799743652344,2.37701416015625
159,0.004,orange,boundary_sample,0.09311324261452439,-0.004940976478736566,543.041015625,320.7989959716797,2.37701416015625
160,0.004,orange,boundary_sample,0.09527898964813751,-0.005104029072313682,554.1430053710938,327.13099670410156,2.37701416015625
161,0.004,orange,boundary_sample,0.09744376034234187,-0.005267983029951357,565.239990234375,333.4980010986328,2.37701416015625
162,0.004,orange,boundary_sample,0.09961029321011326,-0.005434949916802787,576.3460083007812,339.9820098876953,2.37701416015625
163,0.004,orange,boundary_sample,0.10177506390431762,-0.0056040020430044276,587.4429931640625,346.5469970703125,2.37701416015625
164,0.004,orange,boundary_sample,0.10394081689121983,-0.0057759641527424625,598.5450134277344,353.22499084472656,2.376983642578125
165,0.004,orange,boundary_sample,0.1061064686722077,-0.005950978091015089,609.6465148925781,360.02149963378906,2.376495361328125
166,0.004,orange,boundary_sample,0.1082713346190373,-0.006129030105537163,620.7439880371094,366.9359893798828,2.376983642578125
167,0.004,orange,boundary_sample,0.1104370876059395,-0.006310983839815706,631.8460083007812,374.0019989013672,2.37701416015625
168,0.004,orange,boundary_sample,0.11260185830014387,-0.006497984269819533,642.9429931640625,381.2639923095703,2.37701416015625
169,0.004,orange,boundary_sample,0.11476839116791525,-0.006746026771429244,654.0490112304688,390.89649963378906,2.37701416015625
170,0.004,orange,boundary_sample,0.11693326306803394,-0.006890964069170285,665.1465148925781,396.52500915527344,2.376495361328125
171,0.004,orange,boundary_sample,0.11909890889573274,-0.007102015281278185,676.2479858398438,404.7209930419922,2.37701416015625
172,0.004,orange,boundary_sample,0.12126388200176574,-0.007383958344534279,687.3460083007812,415.6699981689453,2.37701416015625
173,0.004,orange,boundary_sample,0.12342903965976017,-0.007564006405014345,698.4449768066406,422.66200256347656,2.378997802734375
174,0.004,orange,boundary_sample,0.1255951855637415,-0.007912050809119452,709.5490112304688,436.17799377441406,2.37701416015625
175,0.004,orange,boundary_sample,0.0021652405225254636,-0.0018239994401955558,76.82600021362305,199.75399780273438,2.377002716064453
176,0.004,orange,boundary_sample,0.0043317696694911804,-0.001974022332982717,87.93199920654297,205.5800018310547,2.3769989013671875
177,0.004,orange,boundary_sample,0.00649654334034008,-0.0021219851334553608,99.02899932861328,211.3260040283203,2.3769989013671875
178,0.004,orange,boundary_sample,0.008662292606436606,-0.002268995097028766,110.13100051879883,217.03500366210938,2.377002716064453
179,0.004,orange,boundary_sample,0.010827163762394156,-0.0024150007508642523,121.22850036621094,222.7050018310547,2.3765029907226562
180,0.004,orange,boundary_sample,0.012993595424251223,-0.0025590492580625816,132.33399963378906,228.2989959716797,2.3769989013671875
181,0.004,orange,boundary_sample,0.015158564065317421,-0.0027019909027680635,143.43199920654297,233.85000610351562,2.3770065307617188
182,0.004,orange,boundary_sample,0.01732333773616632,-0.0028430009407945126,154.52899932861328,239.3260040283203,2.3770065307617188
183,0.004,orange,boundary_sample,0.019489086258101713,-0.002983032405502383,165.63099670410156,244.76399993896484,2.3769989013671875
184,0.004,orange,boundary_sample,0.02165434809865499,-0.003122034020514211,176.73049926757812,250.16200256347656,2.3784942626953125
185,0.004,orange,boundary_sample,0.02382038982007746,-0.0032600442922283983,187.83399963378906,255.5215072631836,2.3769989013671875
186,0.004,orange,boundary_sample,0.02598535846114366,-0.0033970498612822344,198.93199920654297,260.8419952392578,2.3770065307617188
187,0.004,orange,boundary_sample,0.02815130344161862,-0.003533038743541522,210.03500366210938,266.1230010986328,2.378997802734375
188,0.004,orange,boundary_sample,0.030316660534797143,-0.003668023316062891,221.13499450683594,271.36500549316406,2.3769989013671875
189,0.004,orange,boundary_sample,0.032481434205646045,-0.003802003578846341,232.23199462890625,276.56800842285156,2.3769989013671875
190,0.004,orange,boundary_sample,0.0346471842159037,-0.003933975222153954,243.33399963378906,281.69300842285156,2.3769989013671875
191,0.004,orange,boundary_sample,0.036812151368647635,-0.004065946865461567,254.43199157714844,286.81800842285156,2.3769989013671875
192,0.004,orange,boundary_sample,0.038978487777879454,-0.004197017144708622,265.53700256347656,291.9080047607422,2.3769989013671875
193,0.004,orange,boundary_sample,0.04114345493062339,-0.004325975858802478,276.63499450683594,296.91600036621094,2.3769989013671875
194,0.004,orange,boundary_sample,0.04330901145898602,-0.004455037518573695,287.7360076904297,301.92799377441406,2.3769989013671875
195,0.004,orange,boundary_sample,0.04547397861172994,-0.004582979349411787,298.83399963378906,306.89649963378906,2.3769989013671875
196,0.004,orange,boundary_sample,0.04763933570490847,-0.004709015506451402,309.9339904785156,311.79100036621094,2.378997802734375
197,0.004,orange,boundary_sample,0.049805282173705695,-0.0048350127641701825,321.03700256347656,316.6839904785156,2.3769989013671875
198,0.004,orange,boundary_sample,0.05197024932644963,-0.004958976255377435,332.13499450683594,321.4980010986328,2.3769989013671875
199,0.004,orange,boundary_sample,0.05413619579524685,-0.005083003792941212,343.2380065917969,326.3144989013672,2.378997802734375
200,0.004,orange,boundary_sample,0.05630155288842538,-0.005205022711029152,354.33799743652344,331.05299377441406,2.3769989013671875
201,0.004,orange,boundary_sample,0.058467204669413256,-0.005326024745861328,365.4394989013672,335.7519989013672,2.3765106201171875
202,0.004,orange,boundary_sample,0.060632076569531936,-0.005446022470955585,376.53700256347656,340.41200256347656,2.3769989013671875
203,0.004,orange,boundary_sample,0.06279704372227586,-0.005566020196049842,387.63499450683594,345.07200622558594,2.3769989013671875
204,0.004,orange,boundary_sample,0.0649633801315077,-0.005683004991930343,398.74000549316406,349.61500549316406,2.3769989013671875
205,0.004,orange,boundary_sample,0.06712834728425161,-0.005800994097548762,409.83799743652344,354.19700622558594,2.3769989013671875
206,0.004,orange,boundary_sample,0.06929399906523949,-0.005916974583691345,420.9394989013672,358.7010040283203,2.3765106201171875
207,0.004,orange,boundary_sample,0.07145887096535818,-0.006032002232934688,432.03700256347656,363.1679992675781,2.3769989013671875
208,0.004,orange,boundary_sample,0.07362539787984049,-0.006146025572440113,443.1429901123047,367.5959930419922,2.3769989013671875
209,0.004,orange,boundary_sample,0.07579017452733393,-0.0062579636725953285,454.24000549316406,371.94300842285156,2.3769989013671875
210,0.004,orange,boundary_sample,0.07795514168007786,-0.006370029865463596,465.33799743652344,376.2949981689453,2.3769989013671875
211,0.004,orange,boundary_sample,0.08012147808930968,-0.006479971919660819,476.44300842285156,380.5644989013672,2.3769989013671875
212,0.004,orange,boundary_sample,0.08228644524205361,-0.006589012609797485,487.54100036621094,384.7989959716797,2.3769989013671875
213,0.004,orange,boundary_sample,0.08445219227566673,-0.006697989253577626,498.6429901123047,389.031005859375,2.3769989013671875
214,0.004,orange,boundary_sample,0.08661696892316018,-0.006803965541661855,509.74000549316406,393.14649963378906,2.3769989013671875
215,0.004,orange,boundary_sample,0.08878349881428702,-0.006909993302584764,520.8460083007812,397.2639923095703,2.37701416015625
216,0.004,orange,boundary_sample,0.09094826950849139,-0.00701399987051399,531.9429931640625,401.30299377441406,2.37701416015625
217,0.004,orange,boundary_sample,0.09311324261452439,-0.007117002128705297,543.041015625,405.30299377441406,2.37701416015625
218,0.004,orange,boundary_sample,0.09527898964813751,-0.007219000077158686,554.1430053710938,409.2639923095703,2.37701416015625
219,0.004,orange,boundary_sample,0.09744376034234187,-0.007318976832618391,565.239990234375,413.14649963378906,2.37701416015625
220,0.004,orange,boundary_sample,0.09961029321011326,-0.007417949278340178,576.3460083007812,416.99000549316406,2.37701416015625
221,0.004,orange,boundary_sample,0.10177506390431762,-0.007516032933519253,587.4429931640625,420.7989959716797,2.37701416015625
222,0.004,orange,boundary_sample,0.10394081689121983,-0.0076109755667715185,598.5450134277344,424.4860076904297,2.376983642578125
223,0.004,orange,boundary_sample,0.1061064686722077,-0.0077050419829989185,609.6465148925781,428.1389923095703,2.376495361328125
224,0.004,orange,boundary_sample,0.1082713346190373,-0.007798980306513265,620.7439880371094,431.78700256347656,2.376983642578125
225,0.004,orange,boundary_sample,0.1104370876059395,-0.007890008646491217,631.8460083007812,435.32200622558594,2.37701416015625
226,0.004,orange,boundary_sample,0.11260185830014387,-0.00797902836699333,642.9429931640625,438.7790069580078,2.37701416015625
227,0.004,orange,boundary_sample,0.11476839116791525,-0.008066992304918846,654.0490112304688,442.19500732421875,2.37701416015625
228,0.004,orange,boundary_sample,0.11693326306803394,-0.008149033330094209,665.1465148925781,445.38099670410156,2.376495361328125
229,0.004,orange,boundary_sample,0.11909890889573274,-0.008187968013948032,676.2479858398438,446.8929901123047,2.37701416015625
230,0.004,orange,boundary_sample,0.12126388200176574,-0.008271992511563542,687.3460083007812,450.156005859375,2.37701416015625
231,0.004,orange,boundary_sample,0.12342903965976017,-0.008259979694029352,698.4449768066406,449.6894989013672,2.378997802734375
232,0.002,green,boundary_sample,0.0014493069079627669,0.000582030231882398,73.15600204467773,106.31800079345703,2.3790016174316406
233,0.002,green,boundary_sample,0.0028975613094359416,0.00048796342273256597,80.58000183105469,109.97100067138672,2.3769989013671875
234,0.002,green,boundary_sample,0.004346205651343712,0.000395029605417354,88.00600051879883,113.58000183105469,2.377002716064453
235,0.002,green,boundary_sample,0.00579563061828181,0.00030098853268686215,95.43600082397461,117.23200225830078,2.377002716064453
236,0.002,green,boundary_sample,0.0072433001091030905,0.00020702476744499928,102.85700225830078,120.88100051879883,2.3769989013671875
237,0.002,green,boundary_sample,0.008692334391445457,0.00011298369471450746,110.28499984741211,124.53300094604492,2.3790016174316406
238,0.002,green,boundary_sample,0.010141368673787824,1.901983124203641e-05,117.71299743652344,128.18200302124023,2.3769989013671875
239,0.002,green,boundary_sample,0.011589233878987538,-7.602545299576601e-05,125.13500213623047,131.8730010986328,2.3769989013671875
240,0.002,green,boundary_sample,0.01303856061665585,-0.00017099362620615587,132.5644989013672,135.56100463867188,2.376495361328125
241,0.002,green,boundary_sample,0.014487108961777243,-0.0002660388122133501,139.99000549316406,139.2519989013672,2.3769989013671875
242,0.002,green,boundary_sample,0.015934972678654687,-0.0003609940189834617,147.41200256347656,142.9394989013672,2.3769989013671875
243,0.002,green,boundary_sample,0.017384396157270516,-0.000456953535491492,154.8419952392578,146.66600036621094,2.3769989013671875
244,0.002,green,boundary_sample,0.018832261362470227,-0.0005519987214986863,162.26399993896484,150.35699462890625,2.3770065307617188
245,0.002,green,boundary_sample,0.020281491359191026,-0.0006479712044469948,169.69300079345703,154.08399963378906,2.3770065307617188
246,0.002,green,boundary_sample,0.021730136445259934,-0.0007440336666323862,177.11900329589844,157.8144989013672,2.3769989013671875
247,0.002,green,boundary_sample,0.023178000162137377,-0.0008409974928783353,184.54100036621094,161.5800018310547,2.3769989013671875
248,0.002,green,boundary_sample,0.024627425129075474,-0.0009369697793654276,191.97100067138672,165.30699920654297,2.3770065307617188
249,0.002,green,boundary_sample,0.026075971985874597,-0.0010340237813096758,199.39649963378906,169.0760040283203,2.376495361328125
250,0.002,green,boundary_sample,0.027524520330995988,-0.0011299958713355516,206.82200622558594,172.80299377441406,2.3769989013671875
