drawing_index,epsilon,color,role,x,y,pdf_x,pdf_y,pdf_marker_radius
167,,blue,boundary_sample,-0.42527739552717864,0.07552670789478955,446.30699157714844,64.13100051879883,2.2559967041015625
168,,blue,boundary_sample,-0.43178519275924016,0.07558339132431405,445.20899963378906,64.09599876403809,2.2559967041015625
169,,blue,boundary_sample,-0.4382929899913017,0.07548298217802485,444.1110076904297,64.15800094604492,2.2559967041015625
170,,blue,boundary_sample,-0.44509724570368087,0.07569189016064329,442.96299743652344,64.02900123596191,2.2559967041015625
171,,blue,boundary_sample,-0.4519725863353796,0.0758182085547583,441.80299377441406,63.95100021362305,2.2559967041015625
172,,blue,boundary_sample,-0.45889531691329144,0.07586840849463256,440.63499450683594,63.92000198364258,2.2559967041015625
173,,blue,boundary_sample,-0.46598101826043226,0.07592833212455874,439.4394989013672,63.882999420166016,2.2555084228515625
174,,blue,boundary_sample,-0.47277632052877494,0.07544411521743923,438.2929992675781,64.1820011138916,2.25799560546875
175,,blue,boundary_sample,-0.48052285839686787,0.07606436494218499,436.9860076904297,63.79899978637695,2.2559967041015625
176,,blue,boundary_sample,-0.4879997981167524,0.07614047721873196,435.72450256347656,63.75200080871582,2.2555084228515625
177,,blue,boundary_sample,-0.49561601363275937,0.07621011836101628,434.4394989013672,63.70899772644043,2.2555084228515625
178,,blue,boundary_sample,-0.5034188948911018,0.0762927048606728,433.1230010986328,63.65800094604492,2.2559967041015625
179,,blue,boundary_sample,-0.5113492044590133,0.07635586560215377,431.7850036621094,63.61899948120117,2.25799560546875
180,,blue,boundary_sample,-0.5194632857267435,0.07644412631357185,430.41600036621094,63.56449890136719,2.2559967041015625
181,,blue,boundary_sample,-0.5277521852502558,0.0765072839662059,429.0175018310547,63.52549934387207,2.2555084228515625
182,,blue,boundary_sample,-0.5362248564735869,0.07658339624275287,427.58799743652344,63.47850036621094,2.2559967041015625
183,,blue,boundary_sample,-0.5449078884123598,0.07665869924141115,426.1230010986328,63.4320011138916,2.2559967041015625
184,,blue,boundary_sample,-0.5537746920509514,0.07673805480720669,424.6269989013672,63.382999420166016,2.2559967041015625
185,,blue,boundary_sample,-0.5628608098490214,0.07680445266024244,423.093994140625,63.34199905395508,2.25799560546875
186,,blue,boundary_sample,-0.57218098333564,0.07688704533759276,421.52149963378906,63.290998458862305,2.2555084228515625
187,,blue,boundary_sample,-0.5817441659548436,0.07697611532689953,419.9080047607422,63.23599815368652,2.2559967041015625
188,,blue,boundary_sample,-0.5915119212044555,0.07703279257873023,418.25999450683594,63.20100021362305,2.2559967041015625
189,,blue,boundary_sample,-0.6015848170619355,0.07711457597819187,416.5605010986328,63.15049934387207,2.2555084228515625
190,,blue,boundary_sample,-0.6119333704691434,0.07720931400156641,414.8144989013672,63.09199905395508,2.2555084228515625
191,,blue,boundary_sample,-0.6225604754685962,0.07729190667891674,413.02149963378906,63.040998458862305,2.2555084228515625
192,,blue,boundary_sample,-0.6334869329908834,0.07736154164350725,411.17799377441406,62.99799919128418,2.2559967041015625
193,,blue,boundary_sample,-0.6447748745112883,0.07746275388999134,409.27349853515625,62.93550109863281,2.25750732421875
194,,blue,boundary_sample,-0.6563858635276342,0.07755749191336588,407.3144989013672,62.87700080871582,2.2555084228515625
195,,blue,boundary_sample,-0.6683554424995809,0.07764008459071621,405.2949981689453,62.82600021362305,2.2559967041015625
196,,blue,boundary_sample,-0.6806717639405752,0.07770971955530671,403.2169952392578,62.78300094604492,2.2559967041015625
197,,blue,boundary_sample,-0.6934296077430431,0.0777979802667248,401.0644989013672,62.72850036621094,2.2555084228515625
198,,blue,boundary_sample,-0.7065786899182549,0.07787328326538308,398.8459930419922,62.6820011138916,2.2559967041015625
199,,blue,boundary_sample,-0.72024037937426,0.07796883365549322,396.54100036621094,62.62299919128418,2.2559967041015625
200,,blue,boundary_sample,-0.7343643921223284,0.07806357167886775,394.1580047607422,62.56449890136719,2.2559967041015625
201,,blue,boundary_sample,-0.74897152909305,0.07814292106696949,391.69349670410156,62.51550102233887,2.2555084228515625
202,,blue,boundary_sample,-0.7641594642213677,0.07824737660270217,389.13099670410156,62.45100021362305,2.2559967041015625
203,,blue,boundary_sample,-0.7799253034647646,0.07833563731412026,386.4709930419922,62.39649963378906,2.2559967041015625
204,,blue,boundary_sample,-0.7962482458926511,0.07839879496675431,383.7169952392578,62.357500076293945,2.2559967041015625
205,,blue,boundary_sample,-0.8133357581779522,0.07850973090329035,380.83399963378906,62.288997650146484,2.2559967041015625
206,,blue,boundary_sample,-0.831093060428242,0.07859556069219545,377.83799743652344,62.23599815368652,2.2559967041015625
